phecode,cases,controls,p_value,neg_log_p_value,standard_error,beta,conf_int_1,conf_int_2,odds_ratio,log10_odds_ratio,converged,phecode_sex_restriction,phecode_string,phecode_category
SO_363,516,9807,1.1797434183841962e-17,16.928212436843584,0.094,0.8049989970509365,0.621,0.989,2.236694255528453,0.3496066223568738,True,Both,Disorders of lacrimal system,Sense organs
GU_586,598,9590,0.0126559541877071,1.89770510591198,0.091,0.227452280802292,0.049,0.406,1.255397531761739,0.0987812704487443,True,Both,Other disorders of the kidney and ureters,Genitourinary
BI_177,816,9208,9.04532119164e-05,4.043576007103687,0.077,0.3027270399740247,0.151,0.454,1.3535449503484884,0.131472682983624,True,Both,Abnormality of the lymph nodes,Blood/Immune
PP_908.3,69,5726,0.0099089846733638,2.003970843329627,0.244,0.6289882834822256,0.151,1.107,1.8757119302365948,0.2731661406981288,True,Female,Gestational [pregnancy-induced] hypertension without significant proteinuria,Pregnancy
SO_379,56,10516,0.1323134343142846,0.878396057911105,0.275,0.4132525214614465,-0.125,0.951,1.511726721179785,0.1794732897033113,True,Both,Infection of the eye,Sense organs
RE_463,2042,7564,4.546751989139139e-66,65.34229873453161,0.053,0.9122595048216569,0.808,1.016,2.489942218589581,0.3961892690078384,True,Both,Rhinitis and nasal congestion,Respiratory
RE_499.12,109,10404,0.1701973626381502,0.7690471739845246,0.201,0.2762463260169861,-0.119,0.671,1.3181725242271285,0.1199722550352238,True,Both,Chronic cough*,Respiratory
PP_927.3,175,5591,0.013095003298164,1.882894387855453,0.159,0.3936203931912351,0.083,0.705,1.4823377363602068,0.1709471647275417,True,Female,Other drug use during pregnancy,Pregnancy
NS_333.3,471,9822,5.467600976531276e-20,19.262203187596157,0.096,0.8745041189866659,0.687,1.062,2.397686032146012,0.3797923132775738,True,Both,Hypersomnia,Neurological
CV_416.6,72,10468,0.5460841948512125,0.2627403929356812,0.251,0.1515208960406441,-0.34,0.643,1.1636026162431996,0.065804689043488,True,Both,Long QT syndrome,Cardiovascular
GI_556.3,233,10158,0.0456357576308093,1.3406947350506009,0.139,0.2778517723002006,0.005,0.55,1.3202904790832484,0.1206694914970159,True,Both,"Abdominal or pelvic swelling, mass, or lump",Gastrointestinal
GI_545,261,10097,9.14908781875568e-07,6.038622203750925,0.127,0.6231216264723335,0.374,0.872,1.8647399874740296,0.2706182839315136,True,Both,Nonspecific abnormal results of function study of liver,Gastrointestinal
DE_662,180,10334,0.0005805490078049,3.236161112840329,0.154,0.5285227370425303,0.227,0.83,1.6964243917342237,0.2295345082579743,True,Both,Rosacea,Dermatological
MB_286.11,979,9358,1.9695493747566811e-59,58.70563312736279,0.068,1.1096296966997212,0.976,1.243,3.033234969524801,0.4819060542326679,True,Both,Bipolar I disorder,Mental
CA_153,68,10501,0.844151885979604,0.0735794049049491,0.264,0.0519676682266603,-0.466,0.57,1.0533416855581803,0.0225692715482175,True,Both,Benign neoplasm of other or unspecified sites,Neoplasms
MS_706,325,10120,3.3186673232368967e-06,5.479036280861612,0.116,0.539237213447281,0.312,0.767,1.7146984143226702,0.2341877462370401,True,Both,Inflammatory spondylopathies,Muscloskeletal
RE_468.9,76,10418,0.0394783770362012,1.4036407095664851,0.235,0.4833614727727441,0.023,0.943,1.6215159329494535,0.2099212203898316,True,Both,Lobar pneumonia*,Respiratory
GI_502.13,68,10483,0.0001120308078998,3.950662532141705,0.245,0.9451778830802452,0.466,1.425,2.573271079264402,0.4104855390387474,True,Both,Cracked tooth,Gastrointestinal
GI_554.11,349,10164,0.1983332777321776,0.7026044107420968,0.116,0.1488988233661958,-0.078,0.376,1.1605555621636268,0.0646659373498258,True,Both,Acute pancreatitis,Gastrointestinal
NS_345.1,148,10275,0.7667493480897263,0.1153465845938041,0.182,-0.0541242962928587,-0.412,0.303,0.94731435152163,-0.0235058832168851,True,Both,Toxic encephalopathy,Neurological
MS_728.1,186,10300,7.366481968059484e-09,8.132739869893125,0.149,0.8597682725591641,0.568,1.151,2.362613147969095,0.373392616487936,True,Both,Chondromalacia,Muscloskeletal
GI_510,913,9221,4.7651193749387716e-11,10.321926215019824,0.073,0.4800075706770091,0.337,0.623,1.616086637016528,0.2084646392168102,True,Both,Diseases of esophagus,Gastrointestinal
MB_286.4,731,9486,2.523105572812333e-36,35.598064577175414,0.078,0.9839481839172918,0.831,1.137,2.6749967995498505,0.4273232667540057,True,Both,Dysthymic disorder,Mental
BI_179.9,156,10384,0.8454565272398906,0.0729087185987263,0.177,-0.0345073213776331,-0.381,0.312,0.9660812666148222,-0.0149863392595681,True,Both,Immunodeficiency NOS,Blood/Immune
CV_440.11,389,10145,0.0560512283467817,1.2514148655242487,0.109,0.2088412244428157,-0.005,0.423,1.232249331922863,0.0906985913694334,True,Both,Deep vein thrombosis [DVT],Cardiovascular
SO_394.21,136,10355,0.0016233912868019,2.7895767893434136,0.176,0.5557968999878472,0.21,0.901,1.7433296907800806,0.2413795267236555,True,Both,Paroxysmal vertigo,Sense organs
MS_723.5,353,10069,1.5320506125535146e-07,6.814726887190604,0.111,0.5811770505783219,0.364,0.798,1.788141926035207,0.2524019860749723,True,Both,Tendinitis,Muscloskeletal
PP_937,92,5691,0.0194559561932779,1.710947420256819,0.214,0.4995959058064012,0.081,0.919,1.6480551666012389,0.2169717450731768,True,Female,Abnormal findings on antenatal screening of mother,Pregnancy
DE_669,168,10404,0.2799647190031965,0.5528966947565084,0.164,0.1773442720761499,-0.144,0.499,1.1940420977263706,0.0770196387598208,True,Both,Neutrophilic and Eosinophilic dermatoses,Dermatological
MS_721.6,98,10418,0.0921850514707148,1.0353394974943335,0.21,0.354030369513604,-0.058,0.766,1.4247984562589444,0.1537534359059274,True,Both,Baker's cyst [popliteal cyst],Muscloskeletal
MS_721.2,197,10293,1.6382286199347228e-08,7.78562549119112,0.145,0.8195715889660424,0.535,1.104,2.269527338678902,0.3559354186126323,True,Both,Ganglion cyst,Muscloskeletal
NS_355,620,9435,5.473087954038039e-12,11.261767572568903,0.085,0.5827841424132335,0.417,0.749,1.7910179447182708,0.2530999371907861,True,Both,Coma and other alteration of consciousness,Neurological
GI_552.2,63,10546,0.6176331018327619,0.209269436185815,0.268,0.1339082177543159,-0.392,0.66,1.143287881299773,0.0581556000521984,True,Both,Obstruction of bile duct,Gastrointestinal
MS_707,720,9432,3.527509382753763e-07,6.452531822400612,0.084,0.4253147050354391,0.262,0.589,1.5300718652233036,0.1847118294692003,True,Both,Other arthropathies,Muscloskeletal
CV_416.41,110,10422,0.0164486788548793,1.7838689785089783,0.198,0.4746191141508855,0.087,0.862,1.6074018442585278,0.2061244622815391,True,Both,Atrioventricular block,Cardiovascular
MS_724.51,100,10405,0.0078731745392578,2.103850120640245,0.205,0.5440917448287943,0.143,0.945,1.72304270901793,0.2362960424282575,True,Both,Calcaneal spur,Muscloskeletal
GI_527,5079,4376,1.3332912357553605e-27,26.87507497566753,0.047,0.5121703547997251,0.42,0.604,1.6689093926498784,0.2224327588839512,True,Both,Abdominal pain,Gastrointestinal
NS_336.41,768,9509,1.1425621301693303e-22,21.942120174578854,0.078,0.7618199908645992,0.609,0.914,2.14217140721104,0.3308542182360811,True,Both,Carpal tunnel syndrome,Neurological
SO_387.4,574,9840,3.6246179944653636e-10,9.440737757820672,0.094,0.5900324258049904,0.406,0.774,1.804046912122816,0.2562478266710972,True,Both,Presbyopia,Sense organs
NS_325.1,119,10404,0.0003849985690157,3.414540884698509,0.188,0.6681702118241374,0.299,1.037,1.950664749814518,0.2901826359673498,True,Both,Abnormality of gait,Neurological
NS_324.341,95,10518,1.48646050068e-05,4.827846626696484,0.208,0.9003299221405584,0.493,1.308,2.46041472255723,0.3910083170780289,True,Both,Essential tremor*,Neurological
CV_438,323,10178,0.0076132702778149,2.11842875209556,0.121,0.3216742449894023,0.085,0.558,1.3794353447836336,0.1397013495692921,True,Both,Aneurysm or ectasia,Cardiovascular
MS_713.37,2571,7220,4.3012206072524326e-35,34.366408282148214,0.051,0.6244733379865288,0.525,0.723,1.8672622823095195,0.2712053247832538,True,Both,Pain in knee,Muscloskeletal
EM_244,118,10381,0.0060678525036945,2.216964984511886,0.19,0.5201296212328319,0.149,0.892,1.68224569032754,0.2258894243758473,True,Both,Disorders of lipoprotein metabolism and other lipidemias,Endocrine/Metab
MB_288,5584,4127,6.665249302749683e-173,172.1761836018715,0.052,1.4676171253937935,1.365,1.57,4.338883796964168,0.6373780191052374,True,Both,Anxiety and anxiety disorders,Mental
GE_970,92,10491,0.0143497430570834,1.843155875228933,0.212,0.5196390730180593,0.104,0.936,1.68142067007999,0.2256763819930641,True,Both,Hemoglobinopathies,Genetic
RE_467,111,10361,0.0021394450842004,2.669698856613941,0.193,0.5932748885315211,0.215,0.972,1.8099059607323624,0.2576560103410064,True,Both,Laryngitis and tracheitis,Respiratory
GU_603.5,72,4637,0.198947301826191,0.701261946489659,0.248,0.3180629383330191,-0.167,0.803,1.374462764900554,0.1381329790159644,True,Male,Orchitis and epididymitis,Genitourinary
NS_334.21,82,10525,0.2006889918699139,0.6974764486448847,0.23,0.2948845735442947,-0.157,0.747,1.3429713353182002,0.1280667430886808,True,Both,Bell's palsy,Neurological
NS_334,283,10152,0.0348324999940387,1.458015354291338,0.127,0.2670637648068016,0.019,0.515,1.3061237284025942,0.1159843193719018,True,Both,Disorders of facial and cranial nerves,Neurological
GU_594.6,312,9983,5.723724196068143e-08,7.242321301364308,0.118,0.6386380035465652,0.408,0.869,1.893899637293588,0.2773569608739826,True,Both,Urinary urgency,Genitourinary
MB_298,133,10449,2.3472099529584173e-13,12.629448061942444,0.179,1.3134855499275735,0.962,1.665,3.7191143051644535,0.5704395263932034,True,Both,Impulse disorders,Mental
GU_614.52,795,4482,5.780908069293809e-12,11.238003936924118,0.08,0.5486411672377025,0.392,0.705,1.7308994163189588,0.2382718314762933,True,Female,Vaginitis and vulvovaginitis,Genitourinary
DE_669.3,157,10425,0.4050303971868874,0.3925123821306552,0.171,0.1420323412390529,-0.192,0.476,1.152613924896701,0.0616838620519204,True,Both,Hidradenitis suppurativa,Dermatological
CA_122,80,10549,0.6155275820232353,0.2107524813970006,0.24,0.1204643272958225,-0.35,0.591,1.1280205007064013,0.0523169926107629,True,Both,Lymphoma,Neoplasms
GU_612.21,60,5762,0.0781471908994503,1.107086628633846,0.264,0.4644269354914432,-0.052,0.981,1.5911021234194662,0.2016980553311713,True,Female,Galactorrhea,Genitourinary
EM_247.4,447,9786,0.2798608170275677,0.5530579023195377,0.104,0.1120201080790636,-0.091,0.315,1.1185353520162091,0.0486497148009432,True,Both,Disorders of magnesium metabolism,Endocrine/Metab
NS_351.1,707,9166,6.225759112630841e-13,12.205807687071278,0.08,0.5783549188314309,0.421,0.736,1.7831026680073934,0.2511763498300935,True,Both,Anesthesia of skin*,Neurological
MB_287.4,165,10326,1.1229175331916038e-08,7.949652137055472,0.158,0.8997290848382414,0.591,1.209,2.458936857635394,0.3907473767531109,True,Both,Delusional disorders,Mental
GU_612.1,121,5625,0.0789811238961865,1.1024766905736556,0.19,0.3331652648629069,-0.039,0.705,1.3953778863503326,0.1446918360917958,True,Female,Inflammatory disease of breast,Genitourinary
CV_448.1,135,10453,4.024057016663796e-06,5.395335874411613,0.174,0.8029504890956345,0.462,1.144,2.232117059364442,0.3487169666557512,True,Both,Raynaud's syndrome,Cardiovascular
SO_398,116,10345,5.41959828688e-05,4.2660329031767095,0.187,0.7565370328221233,0.389,1.124,2.1308842465966333,0.3285598587101074,True,Both,Other disorders of ear,Sense organs
GI_513.1,67,10514,0.0170111034220904,1.7692675150421735,0.248,0.5916354564669116,0.106,1.078,1.8069411738138268,0.2569440140418912,True,Both,Esophageal ulcer,Gastrointestinal
GI_506.3,58,10536,0.6746425439283711,0.1709262750490741,0.281,0.1179781675913904,-0.433,0.669,1.1252195448462916,0.0512372671699979,True,Both,Sialoadenitis,Gastrointestinal
SO_363.2,491,9854,2.8423368173282406e-16,15.54632445939949,0.096,0.7870920670834889,0.598,0.976,2.196998404277771,0.3418297414841833,True,Both,Dry eye syndrome [Tear film insufficiency],Sense organs
GI_540.2,135,10431,5.23749841375e-05,4.280876095557614,0.174,0.7053750939735386,0.364,1.047,2.0246059600080804,0.3063405109846955,True,Both,Acute hepatitis,Gastrointestinal
MS_700.4,83,10490,0.0085284925730157,2.0691277244098005,0.223,0.5856406956882302,0.149,1.022,1.7961413971172957,0.2543405225153798,True,Both,Inflammatory myopathy,Muscloskeletal
GI_540,1160,9172,7.622178474647371e-06,5.117920886363242,0.066,0.2941748366484107,0.165,0.423,1.3420185171765022,0.1277585082711952,True,Both,Hepatitis,Gastrointestinal
PP_940,58,5727,0.1906971581741205,0.7196557788915615,0.309,-0.4048378011111171,-1.011,0.202,0.6670850025301536,-0.1758188230884043,True,Female,Malposition and malpresentation of fetus,Pregnancy
SS_834,694,9629,1.6087958764219055e-10,9.793499055569884,0.083,0.5276861489312794,0.366,0.689,1.6950057767374214,0.2291711826576321,True,Both,Abnormal cytological findings in specimens from genital organs,Symptoms
MS_727,973,9104,6.278503693807209e-07,6.202143845904832,0.075,0.3755296467541839,0.228,0.523,1.4557622502155854,0.1630904533764194,True,Both,Other disorders of bone,Muscloskeletal
NS_356.4,51,10496,0.2497997332699978,0.602408029690586,0.291,0.3346366444794251,-0.235,0.905,1.3974325281379871,0.1453308481400346,True,Both,Slurred speech*,Neurological
SS_807.21,415,9944,1.3510521081071433e-08,7.869327900550893,0.103,0.5835807080189996,0.382,0.785,1.7924451763787026,0.2534458812378443,True,Both,Muscle weakness (generalized),Symptoms
CV_444.1,410,10014,0.0003553111345653,3.44939118259082,0.106,0.3773134210936897,0.17,0.584,1.4583613189488436,0.1638651367290274,True,Both,Varicose veins,Cardiovascular
SO_394.2,181,10276,0.000529462431008,3.2761648506362784,0.154,0.532151127098718,0.231,0.833,1.7025908615418923,0.2311102980375692,True,Both,Vertigo,Sense organs
MS_710,576,9747,6.354443654088991e-20,19.19692246690949,0.088,0.8002998558214497,0.629,0.972,2.2262083699588544,0.3475658112512236,True,Both,Acquired deformities of limbs,Muscloskeletal
MS_741.3,273,10010,4.880915251081648e-11,10.311498733074297,0.123,0.8104822139827613,0.569,1.052,2.2489922207350097,0.3519879532134438,True,Both,Sprains and strains of wrist and hand,Muscloskeletal
DE_674,460,9798,3.5412647661852986e-07,6.450841601568739,0.1,0.5092909691412244,0.313,0.705,1.6641108705924657,0.2211822575811931,True,Both,Disorders of pigmentation,Dermatological
NS_331.1,325,9998,5.1298587305409375e-09,8.289894594613585,0.114,0.6668367050225885,0.443,0.891,1.9480652587078444,0.2896035013218566,True,Both,Tension headache,Neurological
RE_468.2,185,10257,0.0558248655036301,1.2531723145816769,0.155,0.2960380477571549,-0.007,0.599,1.3445213118792432,0.1285676905743437,True,Both,Bacterial pneumonia,Respiratory
GU_592.11,395,9824,1.17324752139e-05,4.930610354605748,0.107,0.4668225265450258,0.258,0.676,1.5949183226329615,0.2027384473066389,True,Both,Acute cystitis,Genitourinary
RE_488.6,349,9719,2.3288032030230606e-07,6.632867210242604,0.111,0.574815420096744,0.357,0.793,1.776802534604633,0.2496391650609155,True,Both,Wheezing,Respiratory
SS_840.61,676,9559,5.56064565136e-05,4.254874779182814,0.083,0.3351588092997918,0.172,0.498,1.3981624087854316,0.1455576214401638,True,Both,Allergy to other anti-infective agents,Symptoms
ID_092.1,137,10346,0.1745690963440774,0.7580326362039942,0.18,0.2438561096967567,-0.108,0.596,1.276160690129048,0.1059053628196955,True,Both,Systemic inflammatory response syndrome,Infections
PP_916.4,78,5662,0.3230129170716216,0.4907801101742848,0.258,-0.2553388940334587,-0.762,0.251,0.7746539278777235,-0.1108922726940103,True,Female,Streptococcus B carrier,Pregnancy
GI_513.3,52,10541,0.8925844912388378,0.0493506633479512,0.302,0.0407331978858434,-0.55,0.632,1.041574174279055,0.017690203072095,True,Both,Duodenal ulcer,Gastrointestinal
MS_719.8,171,10359,0.0030492937789519,2.5158007322658187,0.158,0.4685882858916487,0.159,0.779,1.5977370524351202,0.2035053068472464,True,Both,Rhabdomyolysis,Muscloskeletal
BI_164.6,462,9869,0.6649323401437006,0.1772225438655855,0.105,-0.0452847057203061,-0.25,0.16,0.955725342623057,-0.0196668978089415,True,Both,Anemia secondary to chronic diseases and conditions,Blood/Immune
CV_416.21,465,10060,0.0361510734166289,1.4418788028785057,0.114,-0.2387159812736996,-0.462,-0.015,0.7876385547067115,-0.1036730334092877,True,Both,Atrial fibrillation,Cardiovascular
MS_709.2,518,9928,4.2494976129460825e-14,13.37166241037838,0.094,0.7105188931354126,0.526,0.895,2.0350469566218807,0.308574434576716,True,Both,Acquired deformities of toe,Muscloskeletal
ID_020,56,10533,0.0689861108339457,1.161238338180909,0.273,0.4958852908952046,-0.039,1.03,1.6419512002634489,0.2153602454927762,True,Both,Borrelia,Infections
GU_619.23,254,5522,1.37217430559e-05,4.862590717235962,0.131,0.5703684343100648,0.313,0.827,1.7689186617152617,0.2477078636726585,True,Female,Polycystic ovary syndrome,Genitourinary
DE_660,3489,5961,1.1421301590722249e-23,22.94228440034084,0.046,0.4644529987072834,0.374,0.555,1.591143593197948,0.2017093744419913,True,Both,Infection of the skin,Dermatological
EM_247.8,1249,8903,2.079639410267136e-12,11.682011961050264,0.064,0.4479469477769155,0.323,0.573,1.5650956616467817,0.1945408876049185,True,Both,Mineral deficiencies,Endocrine/Metab
NS_329.5,137,10422,3.335883210462304e-12,11.476789162452652,0.177,1.2348279664682107,0.887,1.582,3.4377870551819893,0.5362789719369576,True,Both,Mild cognitive impairment,Neurological
RE_495,1285,8648,5.50467569389886e-07,6.259268262250629,0.067,0.335215572914734,0.204,0.466,1.3982417757905885,0.1455822735649061,True,Both,Abnormal findings on diagnostic imaging of lung,Respiratory
CA_135.5,63,10539,0.0928483138696357,1.032225978663695,0.259,0.4345240791554368,-0.072,0.941,1.5442279537673185,0.188711409831298,True,Both,Benign neoplasm of the paranasal sinus and nasal cavity,Neoplasms
GU_612.22,144,10413,2.23061768141e-05,4.651574859604337,0.169,0.7150075718259198,0.385,1.045,2.044202160542862,0.31052384296304,True,Both,Hypertrophy of breast (Gynecomastia),Genitourinary
GU_621.1,253,5447,5.20570642072e-05,4.283520327862525,0.131,0.5286730248545726,0.273,0.785,1.6966793628033947,0.2295997774254415,True,Female,Dysplasia of cervix,Genitourinary
CA_136.2,54,10507,0.0475935971010507,1.3224514701938772,0.277,0.548223752676557,0.006,1.091,1.730177064469287,0.2380905506357217,True,Both,Benign neoplasm of stomach,Neoplasms
CV_431.12,85,10505,0.1767025798125908,0.7527571098582968,0.227,0.3063592038563921,-0.138,0.751,1.3584701866482778,0.1330501117151045,True,Both,Hemorrhagic stroke,Cardiovascular
SO_387.3,560,9774,2.769270949147618e-22,21.557634550226645,0.089,0.8626251321685998,0.688,1.037,2.369372452639245,0.3746333348518862,True,Both,Astigmatism,Sense organs
PP_916.1,175,5514,0.2866128519252746,0.5427043394268563,0.172,-0.1837896039589851,-0.522,0.154,0.8321108582409075,-0.0798188108305713,True,Female,Infections of genitourinary tract in pregnancy,Pregnancy
SS_809.33,914,9023,5.203517431409815e-23,22.28370298624449,0.071,0.7057491147634044,0.566,0.846,2.025363346358701,0.3065029461498513,True,Both,Pain in hand and fingers*,Symptoms
CV_444.13,103,10531,0.9385188857844806,0.027556983661216,0.217,0.0167114259206656,-0.408,0.441,1.016851842897616,0.00725768006208,True,Both,Esophageal varices,Cardiovascular
MS_717,619,9643,1.0419317980554917e-16,15.982160707809571,0.086,0.711476846577974,0.543,0.879,2.0369973709136397,0.3089904684707406,True,Both,Other and unspecified dorsopathies,Muscloskeletal
CV_449,167,10258,0.7206671033977559,0.1422653019157224,0.169,0.0603750231770508,-0.271,0.391,1.0622348345395,0.026220539410574,True,Both,Other disorders of the circulatory system,Cardiovascular
ID_009,55,10532,0.2876673172939828,0.5411094767441967,0.318,-0.338320617434962,-0.962,0.285,0.7129666617071793,-0.1469307772661051,True,Both,Pseudomonas,Infections
MS_715.1,1427,8544,2.763826959384366e-29,28.558489151217167,0.063,0.7104556540585801,0.587,0.834,2.034918266200208,0.308546970194607,True,Both,Spondylosis,Muscloskeletal
GI_542.2,755,9351,0.0014658992225732,2.8338958854825798,0.08,0.2543883580765065,0.098,0.411,1.2896725617803146,0.1104794601730553,True,Both,Fatty liver disease (FLD),Gastrointestinal
MS_700,397,10078,9.920919443160605e-08,7.003448076778576,0.105,0.5585544469372555,0.353,0.764,1.7481436385437252,0.2425771141473727,True,Both,Diffuse diseases of connective tissue,Muscloskeletal
MS_716.3,677,9516,2.639202522304899e-08,7.578527282404143,0.083,0.4623579234565417,0.299,0.625,1.5878135172334007,0.2007994948214221,True,Both,Spinal disc displacement (herniation),Muscloskeletal
GU_610.1,227,5440,0.0379397997851841,1.4209049652876082,0.143,0.2958711944242724,0.016,0.575,1.3442969927319437,0.1284952270925857,True,Female,Cystic mastopathy,Genitourinary
GI_517,74,10494,0.873442026062462,0.0587659156343693,0.253,0.0402777975776506,-0.455,0.536,1.0410999490684318,0.0174924252311898,True,Both,Vascular disorders of intestine,Gastrointestinal
RE_475.5,66,10543,0.0001978410390707,3.703683615705017,0.248,0.9243978935869032,0.438,1.411,2.520350284343008,0.4014609042677815,True,Both,Exercise induced bronchospasm,Respiratory
BI_179,256,10250,0.8009766125297081,0.0963801645619275,0.137,0.0346077750002611,-0.234,0.304,1.0352135925092971,0.0150299657135627,True,Both,Immunodeficiencies,Blood/Immune
NS_324.31,164,10279,5.36459931379e-05,4.27046271028813,0.159,0.6423200688029196,0.331,0.954,1.900885953490016,0.278956061496825,True,Both,Dystonia,Neurological
GU_602.5,66,4686,0.0082929967040941,2.081288507220357,0.251,0.6626805446882922,0.171,1.155,1.9399855889828528,0.2877985038227665,True,Male,Inflammatory diseases of prostate,Genitourinary
RE_479.6,482,9646,0.1054033743849664,0.9771454853918538,0.1,0.1622579068037005,-0.034,0.359,1.176163542787512,0.0704677135700192,True,Both,Pulmonary collapse [Atelectasis],Respiratory
CA_106,226,5541,0.226350044588392,0.6452194156176323,0.153,-0.1849295210325773,-0.485,0.115,0.8311628612880865,-0.0803138705254596,True,Female,Gynecological malignant neoplasms,Neoplasms
GU_619,928,4525,1.3562366866845042e-06,5.867664511979992,0.076,0.3650680802815876,0.217,0.513,1.4406120820869357,0.1585470527853068,True,Female,"Noninflammatory disorders of ovary, fallopian tube, and broad ligament",Genitourinary
NS_345.2,125,10386,0.3851611347373417,0.4143575424734648,0.191,0.1656156744780677,-0.208,0.539,1.1801194645275368,0.07192597354251,True,Both,Metabolic encephalopathy,Neurological
EM_232.27,118,10463,0.4754956181642754,0.3228534808629377,0.198,0.1411733625057507,-0.247,0.529,1.1516242791506817,0.061310812327975,True,Both,Vitamin B12 deficiency,Endocrine/Metab
EM_230.21,444,9778,6.921444076719247e-09,8.159803285727937,0.1,0.576739919145723,0.382,0.772,1.7802252818732331,0.2504749643783151,True,Both,Abnormal weight loss,Endocrine/Metab
ID_054.2,87,10497,0.3319652319919439,0.4789073992620341,0.227,0.2201560062400185,-0.225,0.665,1.2462711414971577,0.0956125386678979,True,Both,Hepatitis B,Infections
MS_745.5,495,9896,5.6160696469724885e-08,7.250567514997147,0.094,0.5112633179176428,0.327,0.696,1.6673963165895236,0.2220388377711802,True,Both,Fracture of hand or wrist,Muscloskeletal
DE_660.123,233,10159,5.600858723987796e-10,9.251745381833372,0.134,0.8307482080232477,0.568,1.093,2.295035261823036,0.3607893625955112,True,Both,Dermatophytosis of foot [Athelet's foot],Dermatological
GI_530,450,9857,4.018220434120868e-06,5.395966242128246,0.099,0.455883629612613,0.262,0.65,1.5775667520302434,0.1979877447307836,True,Both,Disease of anus and rectum,Gastrointestinal
CV_431.2,139,10399,0.3157180303705454,0.500700615235327,0.182,0.1829160297668147,-0.174,0.54,1.2007135796483248,0.0794394223793786,True,Both,Transient cerebral ischemic attack [TIA],Cardiovascular
DE_668.5,65,10503,0.0021743768779771,2.662665178814448,0.25,0.765939075711957,0.276,1.256,2.151013390933791,0.3326431140557799,True,Both,Lichen simplex chronicus,Dermatological
MB_309.8,144,10381,1.62306358255e-05,4.789664466611899,0.169,0.7300631243836768,0.398,1.062,2.075211599992923,0.3170623863608782,True,Both,Homicidal ideations,Mental
SO_386.2,114,10407,0.0081075125673032,2.091112369462731,0.192,0.509006437571982,0.132,0.886,1.6636374458703962,0.2210586870907438,True,Both,Diplopia,Sense organs
MB_280.3,1484,8278,5.298502151694579e-22,21.27584688496373,0.059,0.5714211822090252,0.455,0.688,1.7707818676908231,0.2481650662760122,True,Both,Cannabis use disorders,Mental
RE_496,65,10523,0.3577926252250177,0.4463686152976786,0.261,0.2401736077671813,-0.272,0.752,1.2714698682065384,0.1043060725520828,True,Both,Abnormal results of pulmonary function studies,Respiratory
GI_542,1209,8824,0.0124517658965413,1.904769053006872,0.066,0.1655856515924358,0.036,0.295,1.1800840344676804,0.0719129347689493,True,Both,Chronic liver disease,Gastrointestinal
CA_106.1,149,5650,0.215019884124535,0.6675213765203922,0.189,-0.2338460357412856,-0.604,0.136,0.7914836667110376,-0.1015580429373909,True,Female,Malignant neoplasm of external female genital organs and cervix,Neoplasms
SS_847,94,10512,0.803953246055599,0.09476920693621,0.229,-0.0568830885333385,-0.506,0.392,0.9447045097003176,-0.024704011463643,True,Both,Transplated organ,Symptoms
SO_380,166,10412,0.0346213499874292,1.4606560017217347,0.162,0.3425636891908706,0.025,0.66,1.4085540604739304,0.1487735199160157,True,Both,Disorders of optic nerve and visual pathways,Sense organs
MS_701.1,316,10246,0.2485118029553543,0.6046529798213892,0.123,0.1414584464093883,-0.099,0.382,1.1519526354980365,0.0614346226942041,True,Both,Osteomyelitis,Muscloskeletal
GI_522.11,182,10413,0.5507865690388563,0.2590166585811083,0.16,0.0953824982623466,-0.218,0.409,1.1000795531803709,0.0414240926654836,True,Both,Crohn's disease,Gastrointestinal
EM_230.3,144,10282,0.1643990328994335,0.7841007415871777,0.176,0.2443201547414604,-0.1,0.589,1.2767530235976243,0.1061068950219648,True,Both,Anorexia,Endocrine/Metab
BI_174,223,10205,0.0392439022002731,1.4062278152628578,0.141,0.2907981271110259,0.014,0.567,1.3374945528056066,0.1262920219521189,True,Both,Diseases of spleen,Blood/Immune
BI_162,145,10418,0.527482608845984,0.2777918545264429,0.187,-0.1182855477236863,-0.485,0.249,0.8884423237073242,-0.0513707606653007,True,Both,Aplastic anemia,Blood/Immune
GI_546.3,215,10179,0.9970930514918044,0.0012643102302735,0.15,-0.0005471020190858,-0.295,0.294,0.9994530476139344,-0.0002376033879271,True,Both,Hepatomegaly,Gastrointestinal
EM_256.4,407,9959,0.0283876714735286,1.546870229442138,0.107,0.2349910642598352,0.025,0.445,1.264897465887302,0.1020553225046189,True,Both,Hyperkalemia [Hyperpotassemia],Endocrine/Metab
SO_375.11,80,10562,0.0351800769527732,1.4537032149033378,0.235,0.4949802780052694,0.034,0.956,1.6404658854784573,0.214967203388626,True,Both,Open angle glaucoma,Sense organs
GU_582.3,93,10543,0.9519918669048888,0.0213667618817185,0.227,0.0136864721170628,-0.432,0.459,1.013780560633167,0.005943959317163,True,Both,Renal dialysis,Genitourinary
CV_410,188,10336,0.9014960673208368,0.0450361635001871,0.161,-0.0199245888530312,-0.335,0.296,0.9802725940001537,-0.0086531389930625,True,Both,Inflammation of the heart [Carditis],Cardiovascular
MS_745.2,77,10560,0.1484417784746909,0.8284438510282024,0.236,0.3414120131831326,-0.122,0.804,1.4069327963215918,0.1482733533809147,True,Both,Fracture of pelvis,Muscloskeletal
MB_287,1023,9253,8.543818129104194e-24,23.068348004974595,0.068,0.6797026492497763,0.547,0.812,1.9732908854599067,0.2951911099041993,True,Both,Psychotic disorder,Mental
